execution_order,graph_id,code_length,target_order_within_instance,target_r,run_order_within_target,initialisation_class,initialisation_id,restart_index,seed,kernel_config_sha256,proposal_budget,proposals_executed,swap_proposals,replacement_proposals,accepted_moves,stopping_reason,success,first_success_proposal,initial_violation_count,initial_total_excess,initial_maximum_excess,initial_maximum_distance_edge_count,initial_total_local_hamming,best_violation_count,best_total_excess,best_maximum_excess,best_maximum_distance_edge_count,best_total_local_hamming,final_violation_count,final_total_excess,final_maximum_excess,final_maximum_distance_edge_count,final_total_local_hamming,initial_state_sha256,best_state_sha256,final_state_sha256,checkpoint_sha256
31,primitive_q3_knn8,13,2,3,3,deterministic_random,deterministic_random_seed_1396980359154886182,0,16232310505889680254,552e2830d8fb43ae649ff637b6ade485dd0dacce1e17a0985b92c37b28b615f2,250000,250000,62362,187638,3104,proposal_budget_exhausted,False,,1359,5006,9,7,9244,287,422,4,3,3960,287,422,4,3,3960,c821d9bea1e7790d9b753ab728dbecba9c819ef5ce2d728bdcec282670f19e6f,abbf8c2c96ec5547cc03cabafbacdf1077eee5afe6ecc4eca50c9a5e484b53c7,abbf8c2c96ec5547cc03cabafbacdf1077eee5afe6ecc4eca50c9a5e484b53c7,1c21b7eb8ccbb8dcc5890208aa0790e7007675ddb8ed1ea2de18a285ca279c44
31,primitive_q3_knn8,13,2,3,4,deterministic_random,deterministic_random_seed_3686392198225923034,1,6490291625846443948,552e2830d8fb43ae649ff637b6ade485dd0dacce1e17a0985b92c37b28b615f2,250000,250000,62583,187417,3120,proposal_budget_exhausted,False,,1368,5030,9,4,9264,320,589,8,1,4180,320,589,8,1,4180,ef63ee327a1ccbab325b05c7112e1beace3b9a52c48e42475e420d96cce72fec,5213c7f094ec8b68e16199b045e582374616baef271a295bfb3af8b0e3c1b7ef,b37e3678be970adf1af4139d97d2b635846f1ba662d80150d9f024ce724d791e,bdf28a1f3ea16cfce4be941369aa96167a0e8c207ebe956c00e9b1f48d15b631
31,primitive_q3_knn8,13,3,4,1,stage3_baseline,cartesian_coordinate_gray,0,3750507003228550124,552e2830d8fb43ae649ff637b6ade485dd0dacce1e17a0985b92c37b28b615f2,250000,245721,61524,184197,739,target_feasible,True,245721,48,48,1,48,3000,0,0,0,231,3452,0,0,0,231,3452,11f83e2158153cc8b46ea76beba8c62fcaeabe5df38f5368c17ec438b6454f3d,757024aea1129772bb71b37e3046c462f23b9f9a81ff2db659a481a934949ecc,757024aea1129772bb71b37e3046c462f23b9f9a81ff2db659a481a934949ecc,cf330aee7bcbcdfc81930b497d657f021390d61439d85342f63aeeea702fe2e9
31,primitive_q3_knn8,13,3,4,2,stage3_baseline,cartesian_coordinate_gray,1,11492582311876760529,552e2830d8fb43ae649ff637b6ade485dd0dacce1e17a0985b92c37b28b615f2,250000,250000,62703,187297,719,proposal_budget_exhausted,False,,48,48,1,48,3000,1,1,1,1,3465,1,1,1,1,3465,11f83e2158153cc8b46ea76beba8c62fcaeabe5df38f5368c17ec438b6454f3d,aa592190bf60df347d931266cb8aa0ecab93519a551274dbdedb0c60d0f2ab39,aa592190bf60df347d931266cb8aa0ecab93519a551274dbdedb0c60d0f2ab39,10c08515176763c7c4ac7d52145084d3169511ab0264d7c4045c69fea0c6e542
31,primitive_q3_knn8,13,3,4,3,deterministic_random,deterministic_random_seed_11277600196401712055,0,16356978034207488175,552e2830d8fb43ae649ff637b6ade485dd0dacce1e17a0985b92c37b28b615f2,250000,250000,62336,187664,2009,proposal_budget_exhausted,False,,1238,3654,8,4,9236,42,53,3,1,4366,42,53,3,1,4366,a4fc6b7011ad6f7217c163411dd11d2344d8dde9a3b11bf0fb533f409c694b17,2629da545f03fd2aa12053af496e181c128a36556c78eb44f7e8055a7414d810,2629da545f03fd2aa12053af496e181c128a36556c78eb44f7e8055a7414d810,bd87d741ac6068e5485ac48a4a10ea80dd2987d1e6fb4ccd17e0b01508ad1de2
31,primitive_q3_knn8,13,3,4,4,deterministic_random,deterministic_random_seed_18145017593076768587,1,890039564723047330,552e2830d8fb43ae649ff637b6ade485dd0dacce1e17a0985b92c37b28b615f2,250000,250000,62526,187474,2017,proposal_budget_exhausted,False,,1215,3526,8,1,9106,25,31,2,6,4184,25,31,2,6,4184,49d1433079edfd4873562c29efb341b5bcbc22de3fce655456ea940cd6a869d8,a4969e6117f67ea5dab2108d0af46f6f86240644787cdad9f164bc07c39d1cbe,a4969e6117f67ea5dab2108d0af46f6f86240644787cdad9f164bc07c39d1cbe,1dc4d3d3b9e932c772409e5cea0473c4a881e06d4041553fdfa59d9121c01074
32,primitive_q4_knn4,10,1,2,1,stage3_baseline,canonical_index_gray,0,3239067208411106364,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74955,225045,8676,proposal_budget_exhausted,False,,1006,2223,7,1,4844,270,502,7,1,3066,270,502,7,1,3066,37c0544f7a83318b11d6a3547d8ac614e12eec73c42c50c74fa21a440e3dddd3,a887ae11305f36a884ea8f404db3cfe3c01ca3f4630263c5b97dddd7c2d7e292,f02be162961609ae8ae48e6a958a2c63d9556f96309a90caa86e4fabeb60e94a,cea49047d4d48c2a131ede6e472ad07a6c2672285e2923932a91ff4fc8655e90
32,primitive_q4_knn4,10,1,2,2,stage3_baseline,canonical_index_gray,1,5641485847055565271,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75161,224839,8717,proposal_budget_exhausted,False,,1006,2223,7,1,4844,278,490,6,2,3063,278,490,6,2,3063,37c0544f7a83318b11d6a3547d8ac614e12eec73c42c50c74fa21a440e3dddd3,9ffe2dc961c62a6ca28b4362c9c2b8bf4e64c05b6ef7df923502e1004ba6c84c,7c00ba51d657ebd6c5736bc69cb778c0babdb49ed0335728e3878bc2d447ba0f,923ee3e68f17f391e5516920b15ce8f3b0e328b5c3a035d013ec42115a4d9ce9
32,primitive_q4_knn4,10,1,2,3,deterministic_random,deterministic_random_seed_5327115284227682128,0,3281468051222683507,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75135,224865,10818,proposal_budget_exhausted,False,,1329,4203,7,13,7016,270,469,5,6,3017,270,469,5,6,3017,7306f3ed35f703dc8c6e6af7037d216d55706ed3f9eed4093a9509ab0ef54e88,d0b3f2d3dd1eaf66c4b32e832d33ccc4e46863b876e153ef2a4de4096084ca7b,1dde13f9b64c404c757fd78a6fcebe90c36751d97264340d6759f53ae5e963a5,e16d4932b4776c293f6aa42bf85dd13c66ee70127c079f3da216a667a07dc966
32,primitive_q4_knn4,10,1,2,4,deterministic_random,deterministic_random_seed_17382684517531281178,1,16774302857275410330,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75033,224967,10623,proposal_budget_exhausted,False,,1352,4262,8,2,7080,257,452,6,1,3012,257,452,6,1,3012,3890e31adc0538b3522ac24c0b6a1bc358c993ad11a0de879f89ffed2ee86ea2,e8daab4bdb23d0aa9a58808b82b5cf1a045b11d58278b1ea562deb38ea3069b9,e8daab4bdb23d0aa9a58808b82b5cf1a045b11d58278b1ea562deb38ea3069b9,cfaf9ee8b3ad86aefd015d229fb960ce94f205a57c8ec76d75db2ef01d362873
32,primitive_q4_knn4,10,2,3,1,stage3_baseline,canonical_index_gray,0,17299510532182077508,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74896,225104,5471,proposal_budget_exhausted,False,,677,1217,6,1,4844,11,11,1,11,3007,11,11,1,11,3007,37c0544f7a83318b11d6a3547d8ac614e12eec73c42c50c74fa21a440e3dddd3,457888bc41136591b349dd1a26058cc9a1614ba8e6ab075d45b555df4077ac45,e0d236cfdefa8d5e97f9424d1b728a52ceee2fe2f28ec896f8fc0bcf6b245135,aad7c21e0fd0eba7b45c625b49cf2fd0b338e96e3983a0027d7f6550b573d104
32,primitive_q4_knn4,10,2,3,2,stage3_baseline,canonical_index_gray,1,8216097733589397630,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75296,224704,5402,proposal_budget_exhausted,False,,677,1217,6,1,4844,16,17,2,1,2947,16,17,2,1,2947,37c0544f7a83318b11d6a3547d8ac614e12eec73c42c50c74fa21a440e3dddd3,eae1452ea5d409da8bacefc4bd46c602c1967a37370acac236643e3c787e4479,eae1452ea5d409da8bacefc4bd46c602c1967a37370acac236643e3c787e4479,586b30c4db149b3bfa15ad6f5924937b804850f0767ba0e908a6d7055720b696
32,primitive_q4_knn4,10,2,3,3,deterministic_random,deterministic_random_seed_16910533018089817850,0,1556933689656891558,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75371,224629,7017,proposal_budget_exhausted,False,,1194,2989,7,2,7166,19,20,2,1,3039,19,20,2,1,3039,230104b3ae6496acf01fb76059eb43a84d443436940aeac5cd5ae1827ce1dba2,77feefff2a32b8200259905245ffdd4b4667fcfe3c5224d622fbdc99cc346b01,77feefff2a32b8200259905245ffdd4b4667fcfe3c5224d622fbdc99cc346b01,0b122c87125a7a4466f56ca0b160854bc713fb03e833ff7fecd4b8d462c328f1
32,primitive_q4_knn4,10,2,3,4,deterministic_random,deterministic_random_seed_6937955704575362902,1,5246402948554801326,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74724,225276,6410,proposal_budget_exhausted,False,,1172,2896,6,13,7053,20,24,2,4,2995,20,24,2,4,2995,4646609a27298e00a854d4047be9e5d4b845070a310d24646b81f2c6c0f96de0,c6120503a75b1203f82fc5779185cbc695662fca073c3dfed7797264bf47a1e9,796ddcfed504d48b1389d3076961e8d5d187d89b1e7b6bd91267a20ab52a63d1,64480806b1b7bdec1449a747dd2c9c42352b8ffa5de0a4d52148f222cec8e72c
32,primitive_q4_knn4,10,3,4,1,stage3_baseline,canonical_index_gray,0,9650527413533374448,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,215719,53960,161759,7442,target_feasible,True,215719,349,540,5,1,4844,0,0,0,198,3341,0,0,0,198,3341,37c0544f7a83318b11d6a3547d8ac614e12eec73c42c50c74fa21a440e3dddd3,bd24abbf2d643477d3ddb1efe57300415c2ee71645f20d7e68d1e04c96d05780,bd24abbf2d643477d3ddb1efe57300415c2ee71645f20d7e68d1e04c96d05780,b64418222fd6c4712360c00f4bebd2c0a7b40c89da04e7a4e8f1d55cce001938
32,primitive_q4_knn4,10,3,4,2,stage3_baseline,canonical_index_gray,1,4123099179090206714,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,226486,56503,169983,7715,target_feasible,True,226486,349,540,5,1,4844,0,0,0,161,3255,0,0,0,161,3255,37c0544f7a83318b11d6a3547d8ac614e12eec73c42c50c74fa21a440e3dddd3,4021538b41ac8b66e235d40070b8e0fd38dc5df212c1dbd9ea9d01bd892bf095,4021538b41ac8b66e235d40070b8e0fd38dc5df212c1dbd9ea9d01bd892bf095,5f1ec12d223624868e587a85c71ff58d25de8a30e0ec593de31aecb999872794
32,primitive_q4_knn4,10,3,4,3,deterministic_random,deterministic_random_seed_15815617787656949605,0,1390173455685438476,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,237575,59337,178238,8651,target_feasible,True,237575,907,1836,6,2,7164,0,0,0,168,3199,0,0,0,168,3199,0425eaca7d25a177d8a26e065a2b97d22a86d7df813e188a4f66686dc34ad955,d2d1526e5319ab8492c4118d48181ec59cf88045c63e50e43090818916815efa,d2d1526e5319ab8492c4118d48181ec59cf88045c63e50e43090818916815efa,2819ea70dfa9917bf7dd150cbc22e8ce3b9cfd2d9b25adf6aa57cde1045423bb
32,primitive_q4_knn4,10,3,4,4,deterministic_random,deterministic_random_seed_1382098613837570344,1,6578467786861588332,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,214086,53664,160422,8327,target_feasible,True,214086,865,1742,6,2,7046,0,0,0,172,3271,0,0,0,172,3271,857501f52b9def16c572d6626f9f2faed3847e09a442fdd9698db6389d921303,4588bed307d1d600554d1bb2609080252ab126fe7a3ddc3de74e4777821df7f8,4588bed307d1d600554d1bb2609080252ab126fe7a3ddc3de74e4777821df7f8,541ccd8e43a750edef98a6942cd986d442ef2d5310fd3c806e52a178243ec38b
33,primitive_q4_knn4,11,1,2,1,stage3_baseline,canonical_index_gray,0,11449560853525165968,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75067,224933,12569,proposal_budget_exhausted,False,,1006,2223,7,1,4844,402,865,7,1,3511,402,865,7,1,3511,b32110d89b0d3f304b4cd737acaa42a278ca3b6ec90fc4e4634a2e4f325ca8e4,0a4f992602f445660032f5c46d1f0e606242393a5f0d3cc0d6bec5f46e24264b,0a4f992602f445660032f5c46d1f0e606242393a5f0d3cc0d6bec5f46e24264b,d68bc3a5e5afd604f1a9e2eb08cd15a75c77383ae6fcc8cbc05b84c014efa1c7
33,primitive_q4_knn4,11,1,2,2,stage3_baseline,canonical_index_gray,1,11538199174568928482,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74840,225160,12693,proposal_budget_exhausted,False,,1006,2223,7,1,4844,406,861,8,1,3487,406,861,8,1,3487,b32110d89b0d3f304b4cd737acaa42a278ca3b6ec90fc4e4634a2e4f325ca8e4,fbd5ae69ea7890a61887d797a723de278d877de62400acacc53466b0cd50bc85,fbd5ae69ea7890a61887d797a723de278d877de62400acacc53466b0cd50bc85,e68ed47a2ede234f0c5daa41f3bd8921be1cdff7e82176d08eaa9957a96f0a96
33,primitive_q4_knn4,11,1,2,3,deterministic_random,deterministic_random_seed_8274442260632167075,0,35162170081735685,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75447,224553,14164,proposal_budget_exhausted,False,,1357,4889,8,4,7710,375,795,6,3,3392,375,795,6,3,3392,ec6561b8b0d47218efe7abea4c8f7f6da45f16e80c67a8a58d1abdff43b8a29c,7558d6171e45dd5c1fa457bae60506eb29546e47c20bd65e5056c75598661f2a,7558d6171e45dd5c1fa457bae60506eb29546e47c20bd65e5056c75598661f2a,0c66f5c2b5cf8e14c723d745c0423397d8c67d73c773f9ec1fe6d60953faacd2
33,primitive_q4_knn4,11,1,2,4,deterministic_random,deterministic_random_seed_10651744603708018090,1,581971554306375646,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75176,224824,14684,proposal_budget_exhausted,False,,1374,4912,8,7,7738,369,799,7,1,3411,369,799,7,1,3411,0122d3e4b9240e7f0d808315bf278a82971225ac5223b8a687e4cc590c57546f,4e21181cdae0cf9608006f51ce640480678a67c52e6a030d8a41fb30a841ea7e,0638f37e8c18cbe9f41b6f0a5998a7d6e68084406f20f8c10ee1568c02862517,14817b6ab51acb80bc5f18021477266fe418c4be9e50187b18f03e1df7804140
33,primitive_q4_knn4,11,2,3,1,stage3_baseline,canonical_index_gray,0,15519728693425745391,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75051,224949,5271,proposal_budget_exhausted,False,,677,1217,6,1,4844,66,80,3,4,3272,66,80,3,4,3272,b32110d89b0d3f304b4cd737acaa42a278ca3b6ec90fc4e4634a2e4f325ca8e4,efacb03115f7fa32e08442b96e461a974a3483ee823930719a078c185322ff6c,899004f55eef18dcb3a0a78d044e5b609f266d00f4ceaa07c10d8eda3e2a25ba,f7597615dca3d680909731b714e09a327c45eef06b56f3a8d408a35defc357b8
33,primitive_q4_knn4,11,2,3,2,stage3_baseline,canonical_index_gray,1,3895332054604751634,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74790,225210,4812,proposal_budget_exhausted,False,,677,1217,6,1,4844,50,55,2,5,3273,50,55,2,5,3273,b32110d89b0d3f304b4cd737acaa42a278ca3b6ec90fc4e4634a2e4f325ca8e4,b9c53e776db33e4fc62855dd7d821318fa2853f1880f8a64f214bcf9200ee64a,b9c53e776db33e4fc62855dd7d821318fa2853f1880f8a64f214bcf9200ee64a,1eff4e469f43edf10263e42cd1e69f18eeca7ed7b905aaf27dbc1cc026775f64
33,primitive_q4_knn4,11,2,3,3,deterministic_random,deterministic_random_seed_8556404426460545289,0,7175346951567618668,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75082,224918,7218,proposal_budget_exhausted,False,,1268,3618,7,14,7804,84,110,4,2,3405,84,110,4,2,3405,6eb9a8fce541adde0b354d212fc840cb665aabe1286448c2491ff44b368826f9,d6e514def745378a4a795f9a37f2fe38ad4e9fac8d4865a135e3d619340f0976,d6e514def745378a4a795f9a37f2fe38ad4e9fac8d4865a135e3d619340f0976,c02142e678985c8e5d6004b992f728e784ff6a6f0fccec47743fde3d57ea9b64
33,primitive_q4_knn4,11,2,3,4,deterministic_random,deterministic_random_seed_4295467906051988154,1,17261889934087447844,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74744,225256,7597,proposal_budget_exhausted,False,,1246,3474,7,6,7671,86,113,4,1,3335,86,113,4,1,3335,8d2eff8e1f595db76fcfbbcbe45b3c070d226d7f503cf669c67343f005397da5,dd0fdec882a2c54314b75e94ac51b6745c0f49df07b7d062d38567ea3495279d,cca83ef2d02e5078a111dd5378b024ecb2d81c57908d6441fb26ac925775c869,768ac41574afab519ec8624c4bf6562c5a046a20aed0485832b7546dab5d82c6
33,primitive_q4_knn4,11,3,4,1,stage3_baseline,canonical_index_gray,0,10158304538630923549,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,242994,60553,182441,5655,target_feasible,True,242994,349,540,5,1,4844,0,0,0,271,3561,0,0,0,271,3561,b32110d89b0d3f304b4cd737acaa42a278ca3b6ec90fc4e4634a2e4f325ca8e4,74b1d10ff03563ef16d24da40bd4ab3b3bf94c7e50bc3cc54309a7e85ff63872,74b1d10ff03563ef16d24da40bd4ab3b3bf94c7e50bc3cc54309a7e85ff63872,65419ba8d418a7cf50ce91ca058d73072ba802800d0b06343803942cc81c8a1b
33,primitive_q4_knn4,11,3,4,2,stage3_baseline,canonical_index_gray,1,17002288622792746173,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74687,225313,5665,proposal_budget_exhausted,False,,349,540,5,1,4844,1,1,1,1,3370,1,1,1,1,3370,b32110d89b0d3f304b4cd737acaa42a278ca3b6ec90fc4e4634a2e4f325ca8e4,e348cbe7596e7dbae38c624850effbc23dd771a87dd99838d0230ea38c730705,eb03a6a982ea9a5f7552263c529ffa4b0630feb7f1b81a4a92157b63784fe3b8,648fc2058daf75b207d7a5dc5b9abb5b356ed6d801748605361dab154319b8da
33,primitive_q4_knn4,11,3,4,3,deterministic_random,deterministic_random_seed_14953127399911524544,0,17518311150858656150,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,280929,70263,210666,6914,target_feasible,True,280929,1046,2422,7,2,7870,0,0,0,209,3436,0,0,0,209,3436,1beee69b965387fc34216f3f473296659abbde8032a27a0a5c4c9a878dc432c5,25717f58e401d7862c022c93f8caf6cc838cdd7a398ceaf2d647f270545b806f,25717f58e401d7862c022c93f8caf6cc838cdd7a398ceaf2d647f270545b806f,a66222b2bfbafa5dda5275442f44e51d1a7c8275a7ebd1053f37d48a0e6fc3e9
33,primitive_q4_knn4,11,3,4,4,deterministic_random,deterministic_random_seed_1261075263431211772,1,6454724141708969162,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,257061,64208,192853,6721,target_feasible,True,257061,1037,2429,7,2,7886,0,0,0,251,3537,0,0,0,251,3537,7c490808341ac7a61b37ca8c95fe62a350a22268ade50c624724908e76904e89,8170569b47614bef8c5ba6a85c811c51d74c8ed66e3db66b18c6c16257f0c4cf,8170569b47614bef8c5ba6a85c811c51d74c8ed66e3db66b18c6c16257f0c4cf,81f18e7ad6347998753568355f8d8a2d2afd36b24f35fb08ea882ed90a343739
34,primitive_q4_knn4,12,1,2,1,stage3_baseline,cartesian_coordinate_gray,0,4461445360166834596,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74982,225018,7268,proposal_budget_exhausted,False,,516,936,6,6,3240,364,750,6,1,3254,364,750,6,1,3254,5927e1694304f078a9040c212788093b9fdcb69f40d7d68d6a9bb53a493eb099,34bf4db5a638d7e44e9f351fc10d5ec90594647f22655639f0b7e9e0ed29b18f,34bf4db5a638d7e44e9f351fc10d5ec90594647f22655639f0b7e9e0ed29b18f,ba552d067621134c400bb0ef986fa26d1c11fd50c1a97d8a5c7f4d043288bb4b
34,primitive_q4_knn4,12,1,2,2,stage3_baseline,cartesian_coordinate_gray,1,10371568433940555066,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74970,225030,6412,proposal_budget_exhausted,False,,516,936,6,6,3240,340,679,7,1,3141,340,679,7,1,3141,5927e1694304f078a9040c212788093b9fdcb69f40d7d68d6a9bb53a493eb099,669e1f01be79da1f50ee1c27edf7e4a9725d0d37160cc3c5cd9b1fe79eded47a,0dc6376980d20dc9e07c2ea48943f2dfccb8462080c4b443c63ec406b9ad1601,d0744e7f477fedc6fdba88a5bce2762fca9044ef2f92727c6c906fa11ff22200
34,primitive_q4_knn4,12,1,2,3,deterministic_random,deterministic_random_seed_7278912436394289123,0,4346936628313162703,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75047,224953,18495,proposal_budget_exhausted,False,,1384,5662,10,1,8489,538,1396,9,1,4064,538,1396,9,1,4064,b6c6bd009d95ce885ba8d49cdcab41001865a4bd8a14421958235028bf3ae6d2,f97e24c82e15991e0646ace9746ca35cbaa2f3499984a5a3cc44caa903efec42,f97e24c82e15991e0646ace9746ca35cbaa2f3499984a5a3cc44caa903efec42,cfe67a9eabd18b659684de4079fe82430e62a0f24fc4053f255c5fc1b6e5ae79
34,primitive_q4_knn4,12,1,2,4,deterministic_random,deterministic_random_seed_2483347970297127684,1,10774353562247287438,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74992,225008,18542,proposal_budget_exhausted,False,,1388,5695,9,7,8519,523,1307,8,1,3956,523,1307,8,1,3956,221a122d463f4ac09a5a4952c663e69c533cfab2c985ba21c2ff8fa3f0523232,acbae5cf038785eb65debcc54bd63f4687f288cb1529ca0874ac9a5ac16cd122,c9246d2e9127cf857b4a0b7bec37c605e5c9f2339a21858b39b5df6f0e245954,d8d3bbeea1d47781b9af8d94bda7074262265f7f5ce91b31467c395ca71a1d98
34,primitive_q4_knn4,12,2,3,1,stage3_baseline,cartesian_coordinate_gray,0,10215329152582631949,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75344,224656,1997,proposal_budget_exhausted,False,,234,420,5,6,3240,47,55,3,2,3201,47,55,3,2,3201,5927e1694304f078a9040c212788093b9fdcb69f40d7d68d6a9bb53a493eb099,1b21debb5bac6251bdcf03bc44a1aa226a13cdb588fcc44dec5f901b05ef5a99,cc9d709de4bb962fba1d3f4436895fd4c17fb65c79765e979c72f79507ea721d,e74b56ea81304524f6e0d220b0ea50a558777d2eed07eece1f2ca773cc734a5b
34,primitive_q4_knn4,12,2,3,2,stage3_baseline,cartesian_coordinate_gray,1,11326175415015155148,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75481,224519,2097,proposal_budget_exhausted,False,,234,420,5,6,3240,45,59,3,2,3148,45,59,3,2,3148,5927e1694304f078a9040c212788093b9fdcb69f40d7d68d6a9bb53a493eb099,3542ebb93fc0cf82f2a5547084904a4b1e18d3cce5b7d46675244f9822930992,138f117be6d87b2a5a2126408083950cb17bc823399a72346049720b4bc6e503,d294a5829782ad2b89466a0211f511472e3ec1744b208f9db263472e0d535e5e
34,primitive_q4_knn4,12,2,3,3,deterministic_random,deterministic_random_seed_4019680872062229338,0,16237741663655774012,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74622,225378,8690,proposal_budget_exhausted,False,,1306,4210,9,1,8425,197,325,8,1,3896,197,325,8,1,3896,7adbf1f29b1804a6c4c0aab0462ec4885b586ca69ec6870f510ad225fa169a3a,ca995ffcaf80f33c5750ada8c3252b0f6edf95df58c88ed11fe8293c896d7d5a,41110d75f42982a96a84dfe1b81595173d0089a118332a05229747059c4062de,1920b7ac431fff3a28e18c8ef9e2aa3ff4e5e62acbedc2d60936222a1cea42c6
34,primitive_q4_knn4,12,2,3,4,deterministic_random,deterministic_random_seed_9784818393148528225,1,16818525528936558023,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75104,224896,8698,proposal_budget_exhausted,False,,1304,4126,9,1,8337,174,292,6,3,3821,174,292,6,3,3821,0bd4f1246b97e18e885fc3b269b267bd30f4b408a8ce745458e8cc85b3cf9c0c,4579371736ea6148a7673a16ffaa20f5c539fead6c439c64871caead2effd787,4579371736ea6148a7673a16ffaa20f5c539fead6c439c64871caead2effd787,f8a272b99d26ca79ec2212e1f27b46a866e7c1ac87ee7e8ca6a1d60d99632191
34,primitive_q4_knn4,12,3,4,1,stage3_baseline,cartesian_coordinate_gray,0,557720209833918081,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74755,225245,3226,proposal_budget_exhausted,False,,120,186,4,6,3240,2,2,1,2,3642,2,2,1,2,3642,5927e1694304f078a9040c212788093b9fdcb69f40d7d68d6a9bb53a493eb099,7ed404a53c9746eaff516172058bece35a58aabc8666a00e69b6be48fde1f384,bf2c4729300495f72f0cc1b22a52945fe57dfdcde276332d1ec5cea631e8fa74,e33b8583a01fce0018404a83440951d02941617bab02117225ca6ca31984c836
34,primitive_q4_knn4,12,3,4,2,stage3_baseline,cartesian_coordinate_gray,1,2346779099444061919,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75069,224931,3364,proposal_budget_exhausted,False,,120,186,4,6,3240,1,1,1,1,3655,1,1,1,1,3655,5927e1694304f078a9040c212788093b9fdcb69f40d7d68d6a9bb53a493eb099,b7ca86b0bd7965f458aa292b56b73d7e3a3a0e62588a84261b96c324ff13fe55,b7ca86b0bd7965f458aa292b56b73d7e3a3a0e62588a84261b96c324ff13fe55,b6c9f0f2810145cbc6d044bb7cac0c6b1653a65cf2270e5eb4591d750b509078
34,primitive_q4_knn4,12,3,4,3,deterministic_random,deterministic_random_seed_2606399459315385771,0,9479226458062154738,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74874,225126,6193,proposal_budget_exhausted,False,,1124,2851,7,1,8385,10,10,1,10,3914,10,10,1,10,3914,dbb519e9f1e3dfc3da1edec5ee948ed01a95181c867f8225bb1d64d8bbbad512,9afaaba21b3e159d3af4c1f5bf1146c4324c1935db3bd466b4c8e9f6e9e19826,085fb7a5b6ef3662c36579781dfd93d6e9d4787cda74f71007fe57f8f54a0d6a,e3b2ed051bd02f4f7c37ea06b965eb396491c83c020cac629efda7003d24046d
